5	1260	
id	mapid	priority	data	poly
1117	320060000	7	71019	1177.75,1232.75;1855.37,848.75;1849.27,861.48;1851.43,873.7;1847.24,891.87;1851.31,905.63;1861.58,916.85;1877.3,915.9;1876.77,909.61;1887.18,889.51;1904.13,893.4;1926.94,888.23;1938.77,871.64;1940.38,851.97;1933.56,835.55;1912.84,824.82;1893.53,827.24
1118	320060000	9	71020	1078.19,1142.19;1851.22,910.1;1863.01,925.06;1891.54,926.96;1904.91,913.51;1916.04,884.65;1906.84,845.3;1906.1,830.79;1880.16,819.76;1862.29,823.68;1854.28,838.72;1849.01,869.88;1846.13,873.46;1843.21,897.01
1119	320060000	12	71021	1163.47,1218.47;1778.68,695.41;1780.47,715.42;1795.63,736.16;1822.31,736.18;1850.28,720.1;1854.2,685.31;1834.74,665.54;1811.46,672.03;1803.67,667.07;1784.52,676.42
1120	320060000	0	71022	1062.49,1168.92;1915.1,678.9;1982.15,701.54;1994.44,713.83;1992.86,730.86;1980.57,744.37;1971.45,767.02;1960.04,818.62;1945.12,827.92;1917.03,842.32;1902.29,835.82;1880.52,825.29;1865.6,818.1;1858.05,822.13;1851.56,815.46;1861.56,786.15;1873.32,768.07;1901.23,703.82
1121	320070000	1	71023	0.1,2000.1;-39.66,-37.22;-35.86,602.69;515.75,616.94;498.66,-54.31
1122	320080000	30	71024	400,640;192.52,516.2;207.04,541.39;220.05,551.88;266.86,568.17;288.21,569.56;296.07,564;291.9,546.26;307.9,533.74;309.99,520.53;294.33,504.53;287.03,441.92;264.77,424.19;235.73,426.21;191.51,428.67
1123	320080000	1	71025	410,480;564.02,428.86;564.86,448.76;557.01,458.3;536.55,457.74;526.45,475.4;520.29,487.45;540.19,498.39;567.66,481.57;572.55,500.72;674.2,493.06;688.49,467.27;687.65,425.22;673.08,408.96;647,407.55;630.24,415.54;574.95,411.48
1124	320080000	30	71026	200,700;283.9,438.07;292.07,503.19;307.55,519.74;306.85,532.41;290.66,544.02;292.07,560.21;258.98,569.71;208.71,545.47;218.1,596.88;206.31,610.2;208.21,632.5;220.45,634.4;238.27,620.08;256.22,633.81;254.46,641.59;283.67,665.52;315.34,665.17;342.44,645.46;354.76,655.32;366.73,657.08;373.77,653.21;338.57,609.21;349.67,576.6;368.32,553.37;406.08,529.62;406.42,522.85;374.94,525.56;346.5,506.26;354.57,479.02
1125	320080000	1	71027	250,750;344.02,574.7;336.44,610.61;370.46,652.51;384.95,658.49;407.29,649.31;423.1,672.82;427.64,680.83;445.19,686.81;491.47,694.79;512.21,688.41;555.64,655.46;580.77,650.67;589.55,640.7;604.71,590.43;624.56,577.25;657.27,553.71;611.59,520.06;573.59,517.43;532.72,487.56;493.43,499.15;477.13,505.06;456.56,489.45;429.65,445.6;417.68,446.39;412.1,466.34;411.04,522.44;373.14,541.99;351.6,563.53
1126	320080000	10	71028	350,650;583.62,649.45;553.61,650.05;508.32,686.76;531.34,688.47;563.74,679.94;581.64,683.78;595.28,693.16;594.31,734.12;630.09,758.26;691.2,740.05;709.11,676.53;743.21,666.3;770.92,612.16;710.81,587.86;687.37,582.75;676.72,568.66;640.9,552.9;622.14,573.37;596.14,611.31
1127	320080000	30	71029	200,490;437.24,543.91;427.3,584.6;427.3,614.44;446.73,641.11;478.38,646.99;504.6,642.92;524.5,621;534.67,589.8;533.08,559.06;497.82,532.61
1128	320080000	1	71030	480,505;128.16,540.63;148.83,528.96;177.69,544.1;188.33,547.5;206.48,558.5;213.32,567.06;206.16,589.61;175.31,581.49;157.89,571.58;142.27,574.16;131.43,593.64;129.39,611.26;121,620.5;93.86,619.38;94.14,567.9;107.03,562.87
1129	320080000	10	71031	530,620;415.36,667.97;406.12,640.75;384.86,651;384.06,691.03;389.73,707.29;415.12,761.16;604.26,760.89;604.35,698.19;573.02,679.16;554.74,682.24;526.04,690.98;516.9,683.75;495.63,688.87;453.31,686.03;427.03,682.6
1130	320080000	20	71032	450,530;317.92,654.61;327.69,671.21;350.15,685.95;368.18,690.7;391.6,692.85;433.44,673.49;409.25,640.74;388.8,654.34;379.75,650.48;367.05,659.96;353.56,657.34;336.31,643.84
1131	320080000	20	71033	400,700;228.6,690.41;243.18,749.7;259.03,749.58;274.9,704.99;265.33,680.66;282.13,653.87;255.24,640.23;224.79,670.64
1132	320080000	1	71034	574.43,704.43;525.14,401.25;559.97,404.93;570.62,424.19;566.94,452.87;519.82,482.37;498.51,484.83;490.32,469.26;496.05,461.48;505.48,432.8;507.94,426.65
1133	320080000	10	71035	500,545;381.57,475.41;357.97,476.87;346.46,495.04;342.24,516.91;368.58,530.41;404.36,518.59;414.04,526.39;419.22,507.79;414.43,485.62;390.52,488.55
1134	320080000	20	71036	400,600;152.36,426.95;235.93,426.96;267.99,419.89;285.91,441.39;347.46,479.35;359.22,487.27;393.46,485.94;393.42,385.31;318.27,385.31;318.27,366.36;287.47,366.39;287.4,325.55;152.36,325.54
1135	320080000	1	71037	574.33,704.33;432.73,448.64;453.84,492.69;474.35,507.85;495.68,497.01;506.62,488.35;497.46,466.44;491.08,461.27;503.42,444.36;514.05,417.68;525.01,397.82;520.29,346.42;433.35,346.52
1136	320080000	10	71038	220,310;645.98,218.35;508.07,414.7;520.12,488.99;554.54,508.93;608.48,528.32;612.7,574;665.7,594.76;732.33,598.34;826.53,588.3;899.23,561.83;945.68,325.89;936.39,247.78;853.86,239.72;776.35,274.57;717.93,229.99
1137	320080000	1	71039	220,420;641.54,208.26;494.8,399.91;509.4,481.78;538.61,504.35;602.78,518.07;687.55,590.53;779.97,605.46;917.5,603.34;1002.76,375.17;953.44,215.91
1138	320080000	1	71040	480,550;89.11,649.02;143.78,648.9;154.85,644.22;185.51,632.3;214.04,636.98;224.08,632.45;208.12,604.27;217.87,562.47;194.45,521.6;85.59,521.97
1139	320080000	10	71041	514.41,674.41;253.09,675.22;254.16,703.6;245.95,748.57;380.99,749.74;417.52,707.06;389.19,684.87;377.59,698.89;348.81,687.53;318.02,663.32;296.74,663.39;270.7,659.77
1140	320080000	20	71042	400.1,550.1;205.9,475.9;196.27,498.33;222.67,533.32;251.96,505.14;280.71,499.1;283.26,492.75;284.01,469.49;269.99,444.56;226.64,462.14
1141	320080000	1	71043	500,600;142.89,759.22;238.41,759.24;246.8,718.92;240.22,675.53;238.54,654.63;267.5,634.39;246.09,619.24;221.9,634.31;189.16,628.67;168.23,637.32;139.25,654.58
1142	320090000	1	71044	0.1,400.1;198,121.62;198.38,356.62;358.13,356.62;358.5,121.25
1143	320100000	1	71045	0.1,500.1;-85.25,-113;-83.13,694.25;572,676;556.5,-112.5
1144	320100000	1	71046	0.1,250.13;222.93,232.93;203.88,274.5;145.25,273.18;137.16,241.49;87.15,243.6;75.02,279.47;98.88,310.8;133.6,307.46;146.24,279.64;143.32,263.84;207.59,264.24;203.36,274.11;204.64,279.55;208.25,295.75;206.63,344.5;256.75,379.25;283.13,383.38;322.75,398.75;339,379.5;311.5,364.63;307.38,343.38;308.88,297.88;283.25,270.63;269.63,256.38;265.88,235.13;243.01,233.5;214.02,189.57;215.45,188.88;242.93,193.68;252.83,184.17;261.62,148.28;243.31,124.2;188.84,104.06;157.56,190.89;172.02,200.56;206.64,215.97;214.3,189.57;215.06,189.16;244.63,233.48
1145	320110000	1	71047	162.5,362.5;248.06,453.94;247.72,551.39;379.28,546.99;379.4,522.92;387.95,510.61;387.95,492.51;378.27,477.93;378.2,453.15
1146	320110000	1	71048	182.73,232.73;555.33,482.64;547.27,502.55;554.77,519.1;574.75,528.56;595.95,523.6;600.6,517.74;600.68,482.99;561.19,482.72;561.02,454.75;559.4,454.75;559.07,418.85;348.44,420.99;348.44,418.8;318.43,418.97;319.23,420.22;325.12,420.32;325.93,452.11;336.32,470.21;331.26,471.82;318.33,482.64;317.3,500.13;338.04,500.13;337.71,500.74;317.19,500.7;317.76,517.87;331.26,529.19;346.1,530.42;360.27,519.6;363.72,501.05;338.28,500.85;338.73,500.13;363.26,500.36;363.15,475.94;337.25,469.98;326.85,452.11;325.93,420.32;560.03,418.46;560.69,482.51
1147	320110000	1	71049	162.4,362.4;642.25,455.76;643.11,600.53;501.07,598.76;386.93,590.69;387.67,514.9;379.04,508.91;379.16,491.88;387.43,485.05;386.96,455.31;500.1,457.16
1148	320120000	1	71050	0.1,500.1;250,241;256,765;752,756;747,236
1149	320130000	1	71051	100,250;238.55,132.32;234.58,591.39;409.67,591.4;429.54,611.75;468.15,612.47;490.38,587.09;562.71,587.11;562.9,666.93;731.61,666.92;730.91,132.69
1150	320130000	50	71052	189.18,289.18;560.54,698.32;562.12,768.83;581.75,769.68;583.05,774.56;642.42,789.8;642.13,697.72
1151	320130000	1	71053	150,250;336.03,601.39;316.65,626.67;316.26,664.04;336.32,690.4;365.83,694.73;397.1,685.98;414.97,654.51;417.07,669.21;410.7,677.97;393.24,703.57;377.42,729.82;377.67,771.52;442.33,804.4;455.86,845.78;500.06,845.92;517.2,795.39;517.2,777.39;505.9,769.67;496.28,765.64;492.58,746.13;491.74,678.7;476.69,678.96;476.76,629.95;481.36,631.28;482.18,647.17;495.18,646.71;495.78,690.23;523.2,690.21;523.55,686.49;537.1,685.87;538.87,689.15;550.06,689.54;549.85,645.77;522.32,645.77;522.44,639.97;508.72,640.25;508.41,646.03;482.46,646.6;482.11,632.26;483.87,635.77;507.49,635.66;508.81,640.06;522.08,639.88;522.1,635.66;535.02,635.7;534.45,594.04;486.15,593.16;483.42,596.63;483.41,608.12;485.62,610.07;485.89,621.4;483.14,622.64;482.99,631.25;476.69,629.51;459.1,629.51;455.85,632.31;440.42,632.4;436.81,629.87;421.47,629.51;414.97,653.97;399.22,625.49;389.04,612.9;372.62,597.06
1152	320130000	1	71054	100,250;234.63,591.55;236.01,939.19;731.14,939.95;731.77,667.28;562.58,667.24;562.4,587.4;489.67,586.64;466.8,604.85;429.08,604.87;409.36,591.48
1153	320140000	1	71055	179.9,240;199,206;205,298;263,325;319,310;321,241;324,201;286,184;255,196
1154	320140000	1	71056	0.1,1000.1;-35.88,-96;-33.88,578.88;709.5,576.5;721.25,-95.13
1155	320150000	1	71057	1,501;97.09,-16.52;96.81,733.16;833.76,732.76;834.46,-15.97
1156	320150000	20	71058	0.1,400.1;483.86,45.9;392.1,206.15;453.47,322.7;527.37,356.28;662.87,373.17;763.42,206.95;681.74,62.49
1157	400010000	2	71059	2766.14,3166.14;420.71,848.9;680.41,953.43;789.17,1145.39;609.4,1386.09;290.46,1232.97;225.07,1009.11
1158	400010000	95	71060	2917.21,2949.24;1765.98,2291.71;1760.57,2288.56;1755.83,2283.87;1756.82,2278.58;1757.08,2260.43;1765.59,2235.23;1780.1,2219.31;1758.28,2220.36;1748.34,2223.09;1741.5,2242.05;1736.96,2272.3;1742.26,2290.95;1753.85,2303.3;1753.01,2309.45;1760.95,2314.09;1766.87,2316.68;1805.81,2322.03;1820.5,2301.7;1821.83,2293.48;1809.85,2284.27;1803.45,2291.12;1799.12,2291.77;1791.15,2299.86;1780.46,2297.66;1779.25,2296.73
1159	400010000	62	71061	2853,2868;2690.87,753.62;2685.56,754.43;2681.2,765.33;2686.69,767.91;2687.94,772.04;2697.96,777.77;2715.88,761.24;2722.34,733.8;2699.64,729.03
1160	400010000	1	71062	1361.76,1861.76;1102.84,684.83;1001.67,457.28;616.28,491.24;478.71,710.39;454.89,1051;731.62,1217.36;950.77,1140.57;813.2,1314.93;717.22,1644.45;706.03,1882.8;977.27,1986.1;1235.5,2085.95;1270.69,1854;1393.86,1687.64;1491.44,1726.03;1697.62,1401.43;1855.79,948.93;1632.2,838.25;1360.1,646.41;1150.55,670.4;1361.7,1099.1;1430.48,1108.69;1489.67,1217.47;1380.89,1281.45;1307.6,1246.6;1297.71,1222.27;1287.65,1187.58;1317.58,1146.32;1293.09,1138.97;1369.87,1055.79;1198.71,699.08
1161	400010000	33	71063	1454.34,1499.48;2638.36,2911.99;2651.89,2896.73;2655.07,2845.74;2617.16,2822.5;2581.73,2833.91;2580.65,2861.53;2568.95,2863.32;2563.48,2871.08;2558.6,2890.12;2574.98,2913.3;2597.69,2923.28;2622.68,2922.49
1162	400010000	5	71064	2850,2930.03;2068,2287.12;2127.63,2383.75;2126,2469;2192,2475.5;2227.38,2411.12;2329,2453;2227.5,2498;2258,2591.5;2341.88,2598;2409.5,2562.5;2359.5,2494.87;2306.38,2462.62;2214.5,2419.12;2245.13,2362.75;2154.88,2233.87
1163	400010000	65	71065	2850,2871.92;2696.06,808.44;2718.04,811.3;2720.16,802.35;2720.88,795.88;2722.75,776.04;2714.28,760.31;2697.29,776.7;2698.25,790.96
1164	400010000	82	71066	1641.1,1649.6;951.32,3023.76;964.09,3010.24;981.27,3026.4;968.61,3039.71
1165	400010000	1	71067	2800,3300;1496.75,1378.13;1314.25,1870.5;1424,2392.75;1507.92,2469.09;1686.4,2663.31;1830.76,2542.58;1652.28,2421.84;1631.28,2345.73;1657.53,2295.86;1725.77,2164.62;1854.38,2164.62;1920,2253.86;1878.01,2408.72;1749.4,2429.72;1578.79,2545.2;1711.25,2710.75;2030,2794.88;2510.88,2655.75;2823.88,2334.13;2828.14,2183;2833.39,1991.39;2707.41,2091.13;2605.04,2175.12;2544.68,2256.49;2405.57,2180.37;2353.07,2101.63;2410.82,2015.02;2531.55,1986.15;2620.79,2075.38;2710.03,2114.76;2846.51,2025.52;2887.63,1763.38;2583.38,1296.88;2129.98,1064.88;2087.98,1151.5;2132.6,1214.49;2174.59,1324.72;2059.11,1400.84;1948.87,1371.97;2009.24,1161.99;2158.85,1159.37;2178.6,1096.25;2129.98,1057.01
1166	400010000	4	71068	2970,3040.03;2628.88,2015.5;2593.63,2003.75;2558.38,2008.75;2543.38,1980.25;2486.26,1980.25;2415.88,2015.5;2384.01,2049;2394.13,2141.25;2442.76,2178.25;2464.51,2156.38;2439.13,2127.25;2425.26,2104;2433.01,2060.75;2495.63,2031;2534.76,2029.13;2547.76,2047.88;2573.51,2104.38;2560.13,2144.63;2494.76,2173.13;2446.13,2144.63;2429.38,2168;2474.63,2203.25;2561.76,2198.25;2608.76,2087.63;2607.01,2169.75;2633.76,2231.88;2682.51,2233.38;2689.26,2010.38
1167	400010000	86	71069	1645.94,1653.44;888.39,3005.6;903.17,2988.85;916.19,3001.09;901.16,3017.33
1168	400010000	75	71070	2940.97,2963.13;2037.18,1236.54;2019.58,1247.14;2013.99,1271.6;2015.98,1279.68;2030.73,1282.21;2033.45,1274;2037.13,1272.27;2043.8,1262.65;2051.49,1260.67;2053.64,1259.81;2065.1,1260.12;2065.54,1243.01;2050.08,1241.18
1169	400010000	59	71071	1538.29,1546.29;2943.5,905.42;2925.81,890.11;2938.24,876.85;2955.24,891.76
1170	400010000	58	71072	1546.05,1554.05;3011.33,952.85;2993.32,936.97;3006.56,922.34;3024.1,938.86
1171	400010000	8	71073	1503.14,1573.14;2937.86,1073.29;2954.35,1130.86;2983.55,1180.47;3037.04,1148.19;3011.45,1062.75
1172	400010000	61	71074	1544.38,1554.38;3008.05,904.89;3007.17,900.54;3031,895.03;3035.45,914.16;3011.27,919.5
1173	400010000	34	71075	1485.63,1505.63;2568.06,2863.62;2567.6,2834.92;2539.17,2835.79;2539.23,2862.92
1174	400010000	10	71076	1629.64,1679.64;1115.98,2933.71;1128.97,2989.84;1204.02,2980.54;1243.83,2955.44;1196.71,2899.64;1171.13,2918.06
1175	400010000	7	71077	1498.81,1568.81;2746.17,868.29;2709.68,925.57;2818.28,969.02;2826.77,905.8
1176	400010000	92	71078	2930.7,2943.7;1829.01,2331.85;1842.59,2313.17;1820.92,2297.63;1806.96,2317.67
1177	400010000	35	71079	1481.39,1503.42;2775.27,2594.3;2782.78,2577.97;2796.69,2576.79;2795.8,2557.71;2773.62,2558.84;2769.72,2582.55;2752.6,2593.75;2751.94,2602.88;2751.87,2609.34;2762.16,2647.27;2794.46,2653.38;2794.69,2650.87;2797.22,2636.12;2793.38,2631.59;2787.29,2629.71;2776.84,2625.12;2774.69,2614.42;2775.07,2612.94
1178	400010000	5	71080	1436.58,1636.63;992.5,1338.71;1068.49,1389.97;1184.4,1383.63;1302.48,1497.3;1344.85,1519.48;1395.21,1545.25;1454.94,1568.67;1446.74,1654.17;1478.36,1670.56;1552.14,1603.81;1594.31,1523;1576.74,1486.69;1630.61,1460.93;1630.61,1405.88;1666.24,1276.67;1675.49,1233.92;1739.03,1209.66;1771.39,1149.58;1742.5,1106.83;1780.63,1065.23;1814.14,1001.68;1779.47,964.71;1684.73,1008.62;1651.22,927.74;1571.96,1030.54;1467.97,912.69;1442.55,816.79;1352.43,782.13;1258.84,752.09;1209.16,719.74;1213.78,822.57;1209.37,907.49;1186.05,931.18;1225.52,985.01;1232,977.81;1279.91,1107.56;1248.97,1190.4;1269.93,1285.21;1382.71,1309.16;1408.66,1274.23;1491.49,1270.24;1502.47,1217.34;1438.6,1102.57;1459.56,1065.64;1431.61,1029.71;1383.71,1079.61;1246.97,1091.59;1241.98,1134.51;1345.78,1128.52;1423.63,1135.5;1441.59,1208.36;1431.61,1239.3;1342.01,1261.23;1307.17,1245.14;1327.25,1208.5;1275.63,1212.5;1279.34,1188.54;1317.13,1182.13;1317.13,1182.13;1318.83,1082.61;1247.97,963.84;1277.2,944.1;1328.88,938.71;1357.96,902.1;1398.87,995.78;1462.4,959.17;1510.85,922.56;1562.53,967.78;1555.32,1051.37;1581.9,1079.1;1562.26,1142.64;1613.09,1203.88;1638.51,1274.36;1696.28,1300.94;1666.24,1407.23;1614.06,1371.97;1543.95,1374.26;1526.38,1407.05;1498.27,1467.95;1447.91,1460.93;1410.43,1417.59;1326.11,1467.95;1269.9,1508.94;1219.54,1456.24;1240.62,1433.99;1231.25,1340.3;1186.74,1308.68;1184.4,1231.38;1103.59,1171.65;1028.64,1236.06
1179	400010000	54	71081	1544.38,1556.88;2990.04,882.89;3008.13,861.98;3021.75,873.67;3003.69,895.11
1180	400010000	20	71082	1496.64,1513.34;2773.71,2558.87;2773.56,2576.19;2794.59,2575.84;2795.35,2558.57
1181	400010000	85	71083	1641.1,1649.6;886.37,2963.06;899.33,2948.6;916.8,2965.3;903.53,2979.58
1182	400010000	2	71084	1524.39,3074.39;2003.26,572.98;1983.23,622.24;1978.44,668.61;2006.16,739.03;2071.6,756.94;2141.74,758.25;2188.56,710.45;2193.66,659.34;2187.26,615.41;2131.95,554.41;2067.57,547.99
1183	400010000	60	71085	1538.13,1546.13;3004.85,959.48;2987.21,943.94;2999.49,929.45;3016.31,945.81
1184	400010000	32	71086	1478.59,1498.59;2787.52,2677.79;2791.64,2649.9;2767.97,2645.75;2762,2675.81
1185	400010000	1	71087	1524.39,3174.39;1573.29,2889.01;1553.26,2938.28;1548.47,2984.65;1576.19,3055.07;1641.63,3072.98;1711.77,3074.29;1758.59,3026.48;1763.69,2975.38;1757.29,2931.45;1701.98,2870.45;1637.6,2864.03
1186	400010000	62	71088	1544.38,1554.38;2963.62,878.19;2966.9,852.75;2986.69,855.33;2983.48,880.25
1187	400010000	91	71089	2898.38,2942.92;1792.76,2214.05;1772.77,2218.1;1760.81,2234.65;1758.29,2254.46;1756.69,2269.08;1767.31,2285.73;1789.29,2301.7;1808.48,2289.08;1818.9,2294.69;1827.94,2291.79;1843.29,2279.52;1844.17,2251.15;1832.03,2229.51;1811.6,2215.11
1188	400010000	1	71090	1019.75,2019.75;2883.98,2345.69;2678.03,2402.79;2651.89,2499.99;2708.29,2527.42;2840.9,2525.9;2889.68,2643.27;2871.39,2635.65;2825.66,2716.43;2714.39,2687.47;2665.61,2585.35;2722.01,2507.61;2670.18,2458.83;2450.69,2817.04;2491.84,2849.05;2546.72,2769.78;2677.8,2797.22;2702.19,2865.81;2651.89,2942.03;2584.82,2937.45;2513.18,2885.63;2493.37,2850.57;2536.05,2771.31;2508.61,2731.68;2401.34,2864.74;1895.69,2949.88;1933.8,3398.02;2195.97,3553.49;2539.57,3319.85;3031.66,3401.19;3328.89,3084.14;3460.28,2826.29;3257.25,2433.28;3536.19,2393.65;3577.35,1963.8;3213.05,1633.03;2748.15,2038.49;2783.2,2233.6
1189	400010000	9	71091	1610.73,1670.73;930.18,2689.5;922.18,2726.87;930.26,2800.69;990.14,2801.17;991.21,2739.1;995.73,2702.32
1190	400010000	100	71092	1582.26,2832.28;1351.88,1355.75;1140.63,1838.5;1235.13,2425.5;1587.88,2812.63;2159.13,3004.88;2753.38,2893.75;3049.51,2417;3173.26,1717.38;2758.51,1134.75;2184.01,904.38;1706.76,1089.63
1191	400010000	2	71093	2930,3000.03;1953.62,1358.75;2183.37,1358.75;2148,1420.88;2067.5,1449.38;2112.87,1554.88;2044.12,1623.63;1968.62,1563.25;1958.62,1501.25;1908.37,1446;1968.62,1424.13
1192	400010000	1	71094	2870,2940.03;1579.75,1623.62;1620,1672.25;1625,1774.5;1723.88,1823.12;1819.5,1853.37;1915.13,1868.5;1809.38,1949;1735.63,1962.37;1715.5,1861.75;1740.63,1813.12;1653.38,1767.87;1658.5,1814.75;1599.88,1850;1524.38,1791.25
1193	400010000	122	71095	2301.07,2321.07;2202.71,1957.02;2208.56,1913.42;2183.37,1908.81;2180.32,1915.41;2178.17,1925.58;2177.29,1927.74;2173.47,1956.77
1194	400010000	71	71096	2911.67,2956.8;2068.27,1347.23;2086.04,1337.2;2105.65,1290.02;2077.36,1255.71;2042.79,1260.42;2030.13,1280.73;2018.49,1278.61;2010.79,1284.16;1999.98,1300.57;2007.92,1327.83;2026.14,1344.66;2050.03,1352.04
1195	400010000	2	71097	2300,2930;2609.2,872.42;2763.57,884.16;2829.57,830.04;2825.82,750.66;2860.81,668.23;2811.15,520.9;2911.43,457.86;3197.49,601.68;3313.27,1015;3140.8,1371.08;2811.97,1363.12;2673.57,1049.79
1196	400010000	57	71098	2872.31,2892.46;722.75,2900.75;694,2901.88;692.25,2923.5;698.25,2930;725.5,2939.5;730.75,2945.63;736.88,2952.75;750,2967.38;770.88,2946.88;772,2909.25
1197	400010000	4	71099	1530.07,1680.07;794.07,1638.58;885.46,1737.95;804.96,1846.97;904.82,1886.39;981.04,1954.83;1037.13,1999.34;1146.84,1983.2;1175.89,1913.82;1143.62,1850.9;1217.84,1815.4;1214.61,1765.38;1256.56,1723.43;1304.96,1637.92;1304.96,1604.04;1146.84,1554.02;1108.12,1508.84;1058.1,1576.61;1026.36,1593.11;970.97,1576.61;943.54,1483.03;899.98,1476.57;859.64,1568.54
1198	400010000	54	71100	1634.86,1674.87;958.29,2958.72;969.23,2968.3;961.65,2976.41;971.21,2988.87;969.06,2991.53;981.11,3003.83;971.53,3013.98;965.86,3012.19;952.53,3025.81;940.21,3025.64;925.8,3015.84;913.87,3004.89;902,2989.09;901.86,2978.83;914.63,2962.67;911.96,2958.17;921.51,2948.58;933.64,2959.02;937.2,2956.54;950.12,2967.17
1199	400010000	125	71101	2299.8,2321.96;2128.01,1953.55;2120.23,1942.89;2113.5,1939.31;2104.86,1938.95;2104.94,1922.33;2081.9,1919.56;2079.81,1945.43;2110.88,1947.4;2122.09,1966.85;2131.47,1968.03;2137.93,1968.1;2175.86,1957.8;2180.27,1924.84;2179.46,1925.27;2166.13,1922.84;2158.13,1932.47;2153.71,1943.13;2143.01,1945.27;2141.53,1944.89;2126.32,1944.73
1200	400010000	11	71102	1457.64,1485.64;1282.94,1188.94;1279.47,1193.09;1281.33,1199.34;1289.42,1201.87;1293.9,1197.28;1290.57,1188.38
1201	400010000	101	71103	1945.88,2795.9;1836.63,1516.5;1674.88,1743.25;1656.13,2049.75;1828.26,2308.37;2085.76,2395.75;2329.13,2357.12;2545.26,2211;2604.76,1895.12;2488.88,1586.37;2178.38,1458
1202	400010000	70	71104	2856.11,2886.13;774.27,2981.51;777.38,2978.27;781.44,2971.73;778.62,2945.59;766.64,2933.57;768.72,2925.41;755.89,2909.98;745.72,2909.24;739.18,2914.46;741.75,2925.03;756.06,2940.68;762.38,2954.68;757.29,2966.27;761.7,2968.45;765.23,2970.65
1203	400010000	3	71105	1641.22,1761.22;719.27,705.08;704.43,632.57;749.05,578.44;811.36,599.19;853.97,629.14;882.88,573.83;960.82,545.87;975.13,658.03;878.43,708.69;936.56,764.5;1002.49,732.17;1040.38,818.38;1083.16,887.7;1051.56,974.48;950.52,1004.67;872.82,1041.27;795.69,999.51;780.17,1077.65;627.73,1047.27;606.12,953.63;681.66,886.3;625.73,845.06;628.43,772.59;571.03,721.63
1204	400010000	31	71106	1449.11,1494.25;2862.69,2602.62;2853.61,2584.36;2807.52,2562.31;2771.78,2588.76;2769.09,2625.88;2794.29,2637.23;2791.57,2648.74;2796.7,2656.73;2812.53,2668.38;2840.17,2661.88;2857.93,2644.56;2866.55,2621.1
1205	400010000	1	71107	0.1,5000.1;-857.06,-1235.9;-856.33,4917.16;5385.53,4999.13;5359.62,-1242.67
1206	400010000	83	71108	1652.89,1661.39;944.18,3019.11;957.21,3005.26;974.78,3021.43;961.61,3035.18
1207	400010000	61	71109	2819.46,2864;2615.39,798.13;2624.16,816.55;2669.85,839.4;2706.05,813.58;2701.18,776.34;2697.57,775.08;2691.37,771.9;2684.22,764.19;2686.87,753.54;2682.31,745.19;2666.69,733.26;2638.95,739.28;2620.89,756.28;2611.86,779.59
1208	400010000	72	71110	2944.88,2959.88;2016.06,1275.54;2021.38,1251.57;2020.3,1249.51;1994.11,1247.44;1989.8,1269.94
1209	400010000	12	71111	2686.59,3136.59;2402.75,574.38;2355.79,757.44;2400.04,884.59;2602.31,936.44;2621.32,828.96;2606.95,776.91;2617.93,752.91;2639.94,733.85;2667.63,728.84;2695.02,736.87;2700.95,722.26;2728.21,729.5;2766.8,753.22;2789.14,773.18;2807.16,791.68;2800.68,833.31;2776.22,846.32;2738.01,865.63;2691.6,836.67;2669.26,850.84;2630.5,836.1;2560.06,839.23;2545.14,911.74;2600.27,929.68;2640.13,1178;2755.92,1484.48;2997.69,1668.37;3202.01,1622.4;3506.79,1298.89;3499.98,1009.44;3421.66,646.77;3258.2,563.34;3120.29,427.13;2890.88,358.93;2612.89,335.18
